;timestamp;buyer;seller;symbol;currency;price;quantity
8676;465100;;;SQUID_INK;SEASHELLS;1775.0;1
8677;465200;;;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;179.0;5
8678;465200;;;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;33.0;5
8679;465200;;;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;3.0;5
8680;465200;;;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;664.0;5
8681;465200;;;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;415.0;5
8682;465300;;;KELP;SEASHELLS;2032.0;1
8683;465300;;;SQUID_INK;SEASHELLS;1772.0;1
8684;465500;;;DJEMBES;SEASHELLS;13352.0;3
8685;465500;;;KELP;SEASHELLS;2031.0;15
8686;465500;;;SQUID_INK;SEASHELLS;1771.0;15
8687;465600;;;CROISSANTS;SEASHELLS;4253.0;7
8688;466000;;;CROISSANTS;SEASHELLS;4255.0;5
8689;466000;;;KELP;SEASHELLS;2032.0;3
8690;466300;;;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;183.0;12
8691;466300;;;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;183.0;2
8692;466300;;;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;35.0;12
8693;466300;;;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;35.0;2
8694;466300;;;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;3.0;12
8695;466300;;;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;3.0;2
8696;466300;;;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;669.0;12
8697;466300;;;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;669.0;2
8698;466300;;;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;420.0;12
8699;466300;;;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;420.0;2
8700;466400;;;KELP;SEASHELLS;2032.0;1
8701;466400;;;SQUID_INK;SEASHELLS;1770.0;1
8702;466500;;;KELP;SEASHELLS;2035.0;1
8703;466500;;;SQUID_INK;SEASHELLS;1774.0;1
8704;466800;;;KELP;SEASHELLS;2032.0;8
8705;466800;;;SQUID_INK;SEASHELLS;1770.0;8
8706;466800;;;VOLCANIC_ROCK;SEASHELLS;10169.0;5
8707;467200;;;CROISSANTS;SEASHELLS;4255.0;4
8708;467200;;;RAINFOREST_RESIN;SEASHELLS;9999.0;1
8709;467300;;;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;181.0;11
8710;467300;;;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;667.0;11
8711;467300;;;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;417.0;11
8712;467500;;;KELP;SEASHELLS;2032.0;3
8713;467500;;;SQUID_INK;SEASHELLS;1771.0;3
8714;467600;;;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;175.0;13
8715;467600;;;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;33.0;13
8716;467600;;;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;2.0;13
8717;467600;;;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;662.0;13
8718;467600;;;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;413.0;13
8719;467900;;;KELP;SEASHELLS;2031.0;1
8720;468000;;;KELP;SEASHELLS;2035.0;2
8722;468000;;;SQUID_INK;SEASHELLS;1772.0;2
8723;468000;;;VOLCANIC_ROCK;SEASHELLS;10165.0;10
8724;468100;;;RAINFOREST_RESIN;SEASHELLS;10008.0;1
8726;468300;;;KELP;SEASHELLS;2032.0;5
8727;468300;;;SQUID_INK;SEASHELLS;1770.0;5
8728;468300;;;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;176.0;13
8729;468300;;;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;32.0;13
8730;468300;;;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;2.0;13
8731;468300;;;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;662.0;13
8732;468300;;;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;413.0;13
8733;468500;;;CROISSANTS;SEASHELLS;4255.0;8
8734;468500;;;JAMS;SEASHELLS;6510.0;4
8735;468500;;;RAINFOREST_RESIN;SEASHELLS;10008.0;2
8736;468600;;;JAMS;SEASHELLS;6511.0;9
8737;468700;;;CROISSANTS;SEASHELLS;4254.0;7
8738;468800;;;JAMS;SEASHELLS;6513.0;7
8739;468800;;;KELP;SEASHELLS;2031.0;1
8740;468800;;;PICNIC_BASKET1;SEASHELLS;58419.0;7
8741;468800;;;PICNIC_BASKET2;SEASHELLS;30222.0;7
8742;468800;;;SQUID_INK;SEASHELLS;1771.0;1
8743;468800;;;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;176.0;14
8744;468800;;;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;32.0;14
8745;468800;;;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;2.0;14
8746;468800;;;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;659.0;14
8747;468800;;;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;411.0;14
8748;469000;;;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;177.0;13
8749;469000;;;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;32.0;13
8750;469000;;;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;2.0;13
8751;469000;;;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;660.0;13
8752;469000;;;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;411.0;13
8753;469100;;;PICNIC_BASKET1;SEASHELLS;58423.0;1
8754;469100;;;PICNIC_BASKET1;SEASHELLS;58422.0;3
8755;469100;;;PICNIC_BASKET1;SEASHELLS;58422.0;6
8756;469100;;;PICNIC_BASKET2;SEASHELLS;30220.0;4
8757;469100;;;PICNIC_BASKET2;SEASHELLS;30220.0;6
8758;469100;;;VOLCANIC_ROCK;SEASHELLS;10159.0;8
8759;469200;;;SQUID_INK;SEASHELLS;1771.0;9
8760;469300;;;JAMS;SEASHELLS;6514.0;7
8761;469300;;;KELP;SEASHELLS;2031.0;1
8762;469300;;;SQUID_INK;SEASHELLS;1771.0;1
8763;469500;;;JAMS;SEASHELLS;6512.0;8
8764;469600;;;CROISSANTS;SEASHELLS;4255.0;7
8766;469700;;;KELP;SEASHELLS;2031.0;8
8768;469700;;;SQUID_INK;SEASHELLS;1771.0;8
8769;469800;;;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;177.0;14
8770;469800;;;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;33.0;14
8771;469800;;;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;662.0;14
8772;469800;;;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;413.0;14
8773;470000;;;JAMS;SEASHELLS;6514.0;5
8774;470200;;;JAMS;SEASHELLS;6514.0;8
8775;470200;;;VOLCANIC_ROCK;SEASHELLS;10160.0;9
8776;470300;;;DJEMBES;SEASHELLS;13347.0;5
8777;470300;;;KELP;SEASHELLS;2031.0;6
8778;470300;;;KELP;SEASHELLS;2031.0;5
8779;470300;;;SQUID_INK;SEASHELLS;1773.0;6
8780;470300;;;SQUID_INK;SEASHELLS;1773.0;5
8781;470500;;;JAMS;SEASHELLS;6514.0;7
8782;470500;;;RAINFOREST_RESIN;SEASHELLS;9992.0;6
8783;470500;;;RAINFOREST_RESIN;SEASHELLS;9992.0;7
8784;470500;;;VOLCANIC_ROCK;SEASHELLS;10168.0;9
8785;470600;;;RAINFOREST_RESIN;SEASHELLS;9992.0;5
8786;470700;;;PICNIC_BASKET1;SEASHELLS;58429.0;1
8787;470700;;;PICNIC_BASKET2;SEASHELLS;30229.0;1
8788;471000;;;JAMS;SEASHELLS;6512.0;9
8789;471000;;;KELP;SEASHELLS;2033.0;1
8790;471000;;;SQUID_INK;SEASHELLS;1775.0;1
8792;471100;;;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;183.0;5
8793;471100;;;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;34.0;5
8794;471100;;;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;3.0;5
8795;471100;;;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;668.0;5
8796;471100;;;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;419.0;5
8797;471200;;;RAINFOREST_RESIN;SEASHELLS;10001.0;1
8798;471200;;;VOLCANIC_ROCK;SEASHELLS;10166.0;10
8799;471300;;;CROISSANTS;SEASHELLS;4258.0;7
8800;471300;;;KELP;SEASHELLS;2032.0;2
8801;471300;;;SQUID_INK;SEASHELLS;1776.0;2
8802;471400;;;KELP;SEASHELLS;2031.0;1
8803;471400;;;SQUID_INK;SEASHELLS;1774.0;1
8804;471500;;;KELP;SEASHELLS;2031.0;1
8805;471500;;;KELP;SEASHELLS;2032.0;2
8806;471500;;;SQUID_INK;SEASHELLS;1773.0;1
8807;471500;;;SQUID_INK;SEASHELLS;1774.0;2
8808;471600;;;JAMS;SEASHELLS;6513.0;10
8809;471600;;;KELP;SEASHELLS;2033.0;1
8810;471600;;;SQUID_INK;SEASHELLS;1775.0;1
8811;471700;;;DJEMBES;SEASHELLS;13345.0;2
8812;471700;;;KELP;SEASHELLS;2033.0;1
8813;471700;;;RAINFOREST_RESIN;SEASHELLS;9992.0;5
8814;471700;;;SQUID_INK;SEASHELLS;1776.0;1
8815;471700;;;VOLCANIC_ROCK;SEASHELLS;10167.0;1
8816;471900;;;KELP;SEASHELLS;2031.0;1
8817;471900;;;SQUID_INK;SEASHELLS;1772.0;1
8818;472000;;;RAINFOREST_RESIN;SEASHELLS;10001.0;1
8819;472100;;;JAMS;SEASHELLS;6517.0;6
8820;472200;;;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;35.0;12
8821;472200;;;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;35.0;1
8822;472200;;;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;3.0;12
8823;472200;;;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;3.0;1
8824;472200;;;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;669.0;12
8825;472200;;;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;669.0;1
8826;472200;;;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;420.0;12
8827;472200;;;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;420.0;1
8828;472400;;;JAMS;SEASHELLS;6515.0;6
8829;472400;;;KELP;SEASHELLS;2031.0;1
8830;472400;;;SQUID_INK;SEASHELLS;1774.0;1
8831;472600;;;SQUID_INK;SEASHELLS;1776.0;3
8832;472700;;;KELP;SEASHELLS;2032.0;1
8834;472700;;;SQUID_INK;SEASHELLS;1774.0;1
8835;472700;;;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;179.0;11
8836;472700;;;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;179.0;1
8837;472700;;;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;33.0;11
8838;472700;;;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;33.0;1
8839;472700;;;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;3.0;11
8840;472700;;;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;3.0;1
8841;472700;;;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;664.0;11
8842;472700;;;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;664.0;1
8843;472700;;;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;415.0;11
8844;472700;;;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;415.0;1
8845;472800;;;DJEMBES;SEASHELLS;13347.0;4
8846;472800;;;KELP;SEASHELLS;2034.0;1
8847;472800;;;RAINFOREST_RESIN;SEASHELLS;10008.0;1
8848;472800;;;SQUID_INK;SEASHELLS;1776.0;1
8849;472900;;;KELP;SEASHELLS;2035.0;8
8850;472900;;;PICNIC_BASKET1;SEASHELLS;58468.0;1
8851;472900;;;PICNIC_BASKET1;SEASHELLS;58467.0;5
8852;472900;;;PICNIC_BASKET2;SEASHELLS;30243.0;1
8853;472900;;;PICNIC_BASKET2;SEASHELLS;30242.0;5
8854;472900;;;SQUID_INK;SEASHELLS;1777.0;8
8855;473000;;;DJEMBES;SEASHELLS;13348.0;4
8856;473000;;;JAMS;SEASHELLS;6514.0;5
8857;473100;;;PICNIC_BASKET1;SEASHELLS;58471.0;1
8858;473100;;;PICNIC_BASKET2;SEASHELLS;30248.0;1
8859;473200;;;JAMS;SEASHELLS;6515.0;7
8860;473200;;;KELP;SEASHELLS;2032.0;5
8861;473200;;;SQUID_INK;SEASHELLS;1774.0;5
8862;473200;;;VOLCANIC_ROCK;SEASHELLS;10159.0;8
8863;473500;;;CROISSANTS;SEASHELLS;4260.0;8
8864;473500;;;RAINFOREST_RESIN;SEASHELLS;9999.0;1
8865;473600;;;RAINFOREST_RESIN;SEASHELLS;10001.0;1
8866;473700;;;KELP;SEASHELLS;2031.0;2
8867;473700;;;PICNIC_BASKET1;SEASHELLS;58464.0;7
8868;473700;;;PICNIC_BASKET2;SEASHELLS;30248.0;7
8869;473700;;;SQUID_INK;SEASHELLS;1771.0;2
8870;473800;;;RAINFOREST_RESIN;SEASHELLS;9992.0;7
8871;473900;;;DJEMBES;SEASHELLS;13348.0;5
8872;474100;;;JAMS;SEASHELLS;6520.0;8
8873;474200;;;JAMS;SEASHELLS;6520.0;6
8874;474300;;;JAMS;SEASHELLS;6519.0;10
8875;474300;;;KELP;SEASHELLS;2035.0;1
8876;474300;;;PICNIC_BASKET1;SEASHELLS;58462.0;10
8877;474300;;;PICNIC_BASKET2;SEASHELLS;30244.0;10
8878;474300;;;SQUID_INK;SEASHELLS;1772.0;1
8879;474500;;;JAMS;SEASHELLS;6519.0;11
8880;474500;;;RAINFOREST_RESIN;SEASHELLS;10008.0;10
8881;474600;;;KELP;SEASHELLS;2035.0;13
8882;474600;;;SQUID_INK;SEASHELLS;1772.0;13
8883;474600;;;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;179.0;17
8884;474600;;;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;179.0;1
8885;474600;;;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;664.0;1
8886;474600;;;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;415.0;17
8887;474600;;;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;415.0;1
8888;474700;;;DJEMBES;SEASHELLS;13346.0;1
8889;474700;;;KELP;SEASHELLS;2032.0;4
8890;474700;;;SQUID_INK;SEASHELLS;1769.0;4
8891;474800;;;RAINFOREST_RESIN;SEASHELLS;9992.0;8
8892;474800;;;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;182.0;15
8893;474800;;;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;182.0;2
8894;474800;;;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;34.0;15
8895;474800;;;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;34.0;2
8896;474800;;;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;3.0;15
8897;474800;;;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;3.0;2
8898;474800;;;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;666.0;15
8899;474800;;;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;666.0;2
8900;474800;;;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;418.0;15
8901;474800;;;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;418.0;2
8902;475000;;;RAINFOREST_RESIN;SEASHELLS;10001.0;1
8903;475100;;;JAMS;SEASHELLS;6522.0;6
8904;475100;;;KELP;SEASHELLS;2033.0;4
8905;475100;;;SQUID_INK;SEASHELLS;1771.0;4
8906;475200;;;JAMS;SEASHELLS;6520.0;5
8907;475400;;;RAINFOREST_RESIN;SEASHELLS;10008.0;4
8908;475400;;;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;181.0;6
8909;475400;;;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;34.0;6
8910;475400;;;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;3.0;6
8911;475400;;;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;666.0;6
8912;475400;;;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;417.0;6
8913;475500;;;KELP;SEASHELLS;2036.0;2
8914;475500;;;PICNIC_BASKET1;SEASHELLS;58465.0;2
8915;475500;;;PICNIC_BASKET1;SEASHELLS;58465.0;4
8916;475500;;;SQUID_INK;SEASHELLS;1773.0;2
8917;475600;;;KELP;SEASHELLS;2032.0;13
8918;475600;;;KELP;SEASHELLS;2034.0;2
8919;475600;;;PICNIC_BASKET1;SEASHELLS;58475.0;2
8920;475600;;;PICNIC_BASKET2;SEASHELLS;30268.0;2
8921;475600;;;SQUID_INK;SEASHELLS;1769.0;13
8922;475600;;;SQUID_INK;SEASHELLS;1771.0;2
8923;475600;;;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;183.0;18
8924;475600;;;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;667.0;18
8925;475600;;;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;419.0;18
8926;475700;;;DJEMBES;SEASHELLS;13344.0;2
8927;475700;;;JAMS;SEASHELLS;6522.0;5
8928;475700;;;KELP;SEASHELLS;2033.0;1
8929;475700;;;SQUID_INK;SEASHELLS;1771.0;1
8930;475700;;;VOLCANIC_ROCK;SEASHELLS;10166.0;5
8931;475800;;;JAMS;SEASHELLS;6524.0;9
8932;475800;;;PICNIC_BASKET1;SEASHELLS;58479.0;1
8933;475800;;;PICNIC_BASKET2;SEASHELLS;30276.0;10
8934;476000;;;DJEMBES;SEASHELLS;13346.0;4
8935;476000;;;RAINFOREST_RESIN;SEASHELLS;9992.0;10
8936;476200;;;KELP;SEASHELLS;2035.0;1
8937;476200;;;SQUID_INK;SEASHELLS;1772.0;1
8938;476300;;;DJEMBES;SEASHELLS;13345.0;7
8939;476300;;;JAMS;SEASHELLS;6522.0;8
8940;476600;;;KELP;SEASHELLS;2033.0;1
8941;476600;;;SQUID_INK;SEASHELLS;1771.0;1
8942;477100;;;KELP;SEASHELLS;2035.0;1
8943;477100;;;SQUID_INK;SEASHELLS;1773.0;1
8944;477200;;;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;183.0;11
8945;477200;;;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;668.0;11
8946;477200;;;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;418.0;11
8947;477300;;;CROISSANTS;SEASHELLS;4258.0;8
8948;477500;;;JAMS;SEASHELLS;6532.0;10
8949;477600;;;DJEMBES;SEASHELLS;13347.0;4
8950;477700;;;DJEMBES;SEASHELLS;13345.0;3
8951;477700;;;RAINFOREST_RESIN;SEASHELLS;9997.0;2
8953;478000;;;JAMS;SEASHELLS;6533.0;6
8955;478400;;;JAMS;SEASHELLS;6529.0;4
8956;478400;;;RAINFOREST_RESIN;SEASHELLS;9999.0;1
8957;478500;;;KELP;SEASHELLS;2033.0;1
8958;478500;;;SQUID_INK;SEASHELLS;1774.0;1
8959;478700;;;KELP;SEASHELLS;2033.0;3
8960;478700;;;RAINFOREST_RESIN;SEASHELLS;9999.0;1
8961;478700;;;SQUID_INK;SEASHELLS;1772.0;3
8962;478700;;;VOLCANIC_ROCK;SEASHELLS;10159.0;7
8963;478800;;;KELP;SEASHELLS;2035.0;1
8964;478800;;;KELP;SEASHELLS;2035.0;2
8965;478800;;;KELP;SEASHELLS;2035.0;6
8966;478800;;;SQUID_INK;SEASHELLS;1774.0;1
8967;478800;;;SQUID_INK;SEASHELLS;1774.0;2
8968;478800;;;SQUID_INK;SEASHELLS;1774.0;6
8969;478900;;;KELP;SEASHELLS;2033.0;1
8970;478900;;;SQUID_INK;SEASHELLS;1773.0;1
8971;479000;;;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;178.0;12
8972;479000;;;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;33.0;12
8973;479000;;;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;2.0;12
8974;479000;;;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;663.0;12
8975;479000;;;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;414.0;12
8976;479300;;;CROISSANTS;SEASHELLS;4253.0;9
8977;479600;;;KELP;SEASHELLS;2036.0;8
8978;479600;;;RAINFOREST_RESIN;SEASHELLS;9992.0;5
8979;479600;;;SQUID_INK;SEASHELLS;1773.0;8
8980;479600;;;VOLCANIC_ROCK;SEASHELLS;10161.0;8
8981;479700;;;KELP;SEASHELLS;2035.0;1
8982;479700;;;SQUID_INK;SEASHELLS;1771.0;1
8983;479900;;;JAMS;SEASHELLS;6530.0;8
8984;479900;;;JAMS;SEASHELLS;6530.0;9
8985;479900;;;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;176.0;11
8986;479900;;;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;32.0;11
8987;479900;;;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;2.0;11
8988;479900;;;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;661.0;11
8989;480000;;;RAINFOREST_RESIN;SEASHELLS;9992.0;4
8990;480100;;;VOLCANIC_ROCK;SEASHELLS;10163.0;8
8991;480100;;;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;178.0;12
8992;480100;;;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;33.0;12
8993;480100;;;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;3.0;12
8994;480100;;;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;664.0;12
8995;480100;;;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;415.0;12
8996;480200;;;DJEMBES;SEASHELLS;13345.0;2
8997;480200;;;VOLCANIC_ROCK;SEASHELLS;10162.0;1
8998;480300;;;DJEMBES;SEASHELLS;13345.0;1
8999;480400;;;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;182.0;5
9000;480400;;;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;34.0;5
9001;480400;;;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;3.0;5
9002;480400;;;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;666.0;5
9003;480400;;;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;417.0;5
9004;480700;;;JAMS;SEASHELLS;6539.0;6
9005;480800;;;KELP;SEASHELLS;2033.0;1
9006;480800;;;SQUID_INK;SEASHELLS;1769.0;1
9007;480900;;;DJEMBES;SEASHELLS;13347.0;5
9008;480900;;;KELP;SEASHELLS;2033.0;1
9009;480900;;;VOLCANIC_ROCK;SEASHELLS;10169.0;6
9010;481000;;;KELP;SEASHELLS;2033.0;1
9011;481000;;;SQUID_INK;SEASHELLS;1769.0;1
9012;481100;;;JAMS;SEASHELLS;6535.0;7
9013;481200;;;VOLCANIC_ROCK;SEASHELLS;10175.0;10
9014;481300;;;PICNIC_BASKET2;SEASHELLS;30280.0;1
9015;481400;;;RAINFOREST_RESIN;SEASHELLS;10008.0;1
9016;481400;;;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;185.0;13
9017;481400;;;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;35.0;13
9018;481400;;;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;3.0;13
9019;481400;;;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;672.0;13
9020;481400;;;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;423.0;13
9021;481500;;;DJEMBES;SEASHELLS;13344.0;3
9022;481700;;;JAMS;SEASHELLS;6536.0;4
9023;481700;;;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;184.0;10
9024;481700;;;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;184.0;1
9025;481700;;;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;35.0;10
9026;481700;;;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;35.0;1
9027;481700;;;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;3.0;10
9028;481700;;;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;3.0;1
9029;481700;;;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;671.0;10
9030;481700;;;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;671.0;1
9031;481700;;;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;422.0;10
9032;481700;;;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;422.0;1
9033;481900;;;PICNIC_BASKET1;SEASHELLS;58456.0;9
9034;481900;;;PICNIC_BASKET2;SEASHELLS;30265.0;9
9035;481900;;;VOLCANIC_ROCK;SEASHELLS;10174.0;2
9037;482200;;;RAINFOREST_RESIN;SEASHELLS;10008.0;1
9038;482200;;;VOLCANIC_ROCK;SEASHELLS;10173.0;5
9039;482300;;;VOLCANIC_ROCK;SEASHELLS;10173.0;9
9040;482300;;;VOLCANIC_ROCK;SEASHELLS;10175.0;9
9041;482400;;;CROISSANTS;SEASHELLS;4253.0;6
9042;482500;;;JAMS;SEASHELLS;6536.0;4
9043;482500;;;JAMS;SEASHELLS;6538.0;9
9044;482500;;;RAINFOREST_RESIN;SEASHELLS;10008.0;8
9045;482600;;;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;186.0;17
9046;482600;;;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;186.0;2
9047;482600;;;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;36.0;17
9048;482600;;;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;36.0;2
9049;482600;;;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;3.0;17
9050;482600;;;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;3.0;2
9051;482600;;;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;674.0;17
9052;482600;;;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;674.0;2
9053;482700;;;JAMS;SEASHELLS;6536.0;7
9054;482800;;;KELP;SEASHELLS;2033.0;2
9055;482800;;;SQUID_INK;SEASHELLS;1767.0;2
9056;482800;;;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;185.0;14
9057;482800;;;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;36.0;14
9058;482800;;;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;673.0;14
9059;482800;;;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;424.0;14
9060;482900;;;KELP;SEASHELLS;2036.0;2
9061;482900;;;SQUID_INK;SEASHELLS;1770.0;2
9062;483000;;;CROISSANTS;SEASHELLS;4253.0;7
9063;483100;;;CROISSANTS;SEASHELLS;4252.0;6
9064;483100;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
9065;483100;;;RAINFOREST_RESIN;SEASHELLS;10002.0;2
9066;483300;;;DJEMBES;SEASHELLS;13346.0;5
9067;483300;;;KELP;SEASHELLS;2033.0;1
9068;483300;;;SQUID_INK;SEASHELLS;1766.0;1
9069;483400;;;KELP;SEASHELLS;2033.0;2
9070;483400;;;SQUID_INK;SEASHELLS;1766.0;4
9071;483500;;;RAINFOREST_RESIN;SEASHELLS;9992.0;2
9072;483600;;;KELP;SEASHELLS;2034.0;8
